Date,Compound_Sentiment,Positive_Score,Negative_Score,Neutral_Score
2009-03-18,0.013736952096223831,0.0501273050904274,0.03639035299420357,0.9134822487831116
2009-03-19,0.0,0.0,0.0,0.0
2009-03-20,0.0,0.0,0.0,0.0
2009-03-23,0.0,0.0,0.0,0.0
2009-03-24,0.0,0.0,0.0,0.0
2009-03-25,0.0,0.0,0.0,0.0
2009-03-26,-0.5028830114752054,0.027423685416579247,0.5303066968917847,0.44226956367492676
2009-03-27,0.0,0.0,0.0,0.0
2009-03-30,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,0.0
2009-04-02,0.0,0.0,0.0,0.0
2009-04-03,0.0,0.0,0.0,0.0
2009-04-06,-0.4491211255080998,0.04475173493847251,0.4938728604465723,0.46137539111077785
2009-04-07,0.0,0.0,0.0,0.0
2009-04-08,0.0,0.0,0.0,0.0
2009-04-09,0.0,0.0,0.0,0.0
2009-04-10,0.0,0.0,0.0,0.0
2009-04-13,-0.2303532138466835,0.06665592640638351,0.297009140253067,0.6363348960876465
2009-04-14,0.0,0.0,0.0,0.0
2009-04-15,0.0,0.0,0.0,0.0
2009-04-16,0.0,0.0,0.0,0.0
2009-04-17,-0.9356640670448542,0.008614471182227135,0.9442785382270813,0.04710692539811134
2009-04-20,0.0,0.0,0.0,0.0
2009-04-21,0.0,0.0,0.0,0.0
2009-04-22,0.0,0.0,0.0,0.0
2009-04-23,0.0,0.0,0.0,0.0
2009-04-24,0.0,0.0,0.0,0.0
2009-04-27,0.0,0.0,0.0,0.0
2009-04-28,-0.9495994616299868,0.009953541681170464,0.9595530033111572,0.030493421480059624
2009-04-29,0.0,0.0,0.0,0.0
2009-04-30,-0.39794150087982416,0.07145908195525408,0.46940058283507824,0.4591403380036354
2009-05-01,0.0,0.0,0.0,0.0
2009-05-04,0.0,0.0,0.0,0.0
2009-05-05,0.0,0.0,0.0,0.0
2009-05-06,0.0,0.0,0.0,0.0
2009-05-07,-0.3161035180091858,0.0717369019985199,0.3878404200077057,0.5404227375984192
2009-05-08,0.0,0.0,0.0,0.0
2009-05-11,0.01911445241421461,0.2360353097319603,0.21692085731774569,0.5470438003540039
2009-05-12,0.0,0.0,0.0,0.0
2009-05-13,0.0,0.0,0.0,0.0
2009-05-14,0.0,0.0,0.0,0.0
2009-05-15,0.0,0.0,0.0,0.0
2009-05-18,0.0,0.0,0.0,0.0
2009-05-19,0.0,0.0,0.0,0.0
2009-05-20,0.0,0.0,0.0,0.0
2009-05-21,0.0,0.0,0.0,0.0
2009-05-22,0.0,0.0,0.0,0.0
2009-05-25,0.0,0.0,0.0,0.0
2009-05-26,0.0,0.0,0.0,0.0
2009-05-27,0.0,0.0,0.0,0.0
2009-05-28,0.0,0.0,0.0,0.0
2009-05-29,-0.04162685386836529,0.025951744988560677,0.06757859885692596,0.9064696431159973
2009-06-01,-0.02004913706332445,0.036623784340918064,0.056672921404242516,0.9067033231258392
2009-06-02,0.0,0.0,0.0,0.0
2009-06-03,0.0,0.0,0.0,0.0
2009-06-04,0.0,0.0,0.0,0.0
2009-06-05,-0.03688627481460571,0.029233872890472412,0.06612014770507812,0.9046460390090942
2009-06-08,0.0,0.0,0.0,0.0
2009-06-09,0.0,0.0,0.0,0.0
2009-06-10,0.0,0.0,0.0,0.0
2009-06-11,-0.4134537111967802,0.06880206521600485,0.48225577641278505,0.4489421583712101
2009-06-12,0.0,0.0,0.0,0.0
2009-06-15,0.0,0.0,0.0,0.0
2009-06-16,0.0,0.0,0.0,0.0
2009-06-17,-0.06104278036703666,0.28178626329948503,0.3428290436665217,0.37538468837738037
2009-06-18,0.0,0.0,0.0,0.0
2009-06-19,0.057960773818194866,0.06842834502458572,0.010467571206390858,0.9211041927337646
2009-06-22,0.0,0.0,0.0,0.0
2009-06-23,0.0,0.0,0.0,0.0
2009-06-24,0.0012608356773853302,0.03748317062854767,0.03622233495116234,0.9262945055961609
2009-06-25,0.0,0.0,0.0,0.0
2009-06-26,0.0,0.0,0.0,0.0
2009-06-29,0.0,0.0,0.0,0.0
2009-06-30,0.0,0.0,0.0,0.0
2009-07-01,0.12554009538143873,0.21322354394942522,0.08768344856798649,0.6990929991006851
2009-07-02,-0.044887179508805275,0.02636154554784298,0.07124872505664825,0.902389645576477
2009-07-03,0.0,0.0,0.0,0.0
2009-07-06,0.0,0.0,0.0,0.0
2009-07-07,0.0,0.0,0.0,0.0
2009-07-08,-0.08259650506079197,0.02428234927356243,0.1068788543343544,0.8688387870788574
2009-07-09,0.05792325735092163,0.08350654691457748,0.025583289563655853,0.8909101486206055
2009-07-10,0.0,0.0,0.0,0.0
2009-07-13,0.040078816935420036,0.05839142948389053,0.018312612548470497,0.9232960343360901
2009-07-14,0.0,0.0,0.0,0.0
2009-07-15,0.0,0.0,0.0,0.0
2009-07-16,0.0,0.0,0.0,0.0
2009-07-17,0.0,0.0,0.0,0.0
2009-07-20,0.0,0.0,0.0,0.0
2009-07-21,0.0,0.0,0.0,0.0
2009-07-22,0.0,0.0,0.0,0.0
2009-07-23,0.0,0.0,0.0,0.0
2009-07-24,0.0,0.0,0.0,0.0
2009-07-27,0.0,0.0,0.0,0.0
2009-07-28,0.0,0.0,0.0,0.0
2009-07-29,0.0,0.0,0.0,0.0
2009-07-30,0.0,0.0,0.0,0.0
2009-07-31,0.028276413679122925,0.09174104034900665,0.06346462666988373,0.8447942733764648
2009-08-03,0.0,0.0,0.0,0.0
2009-08-04,0.0,0.0,0.0,0.0
2009-08-05,0.8381302282214165,0.8721376657485962,0.03400743752717972,0.0938548818230629
2009-08-06,0.0,0.0,0.0,0.0
2009-08-07,-0.037413883954286575,0.028176184743642807,0.06559006869792938,0.9062337279319763
2009-08-10,0.0,0.0,0.0,0.0
2009-08-11,0.034986622631549835,0.06873580813407898,0.033749185502529144,0.8975149989128113
2009-08-12,0.0,0.0,0.0,0.0
2009-08-13,-0.08951065316796303,0.03434590622782707,0.1238565593957901,0.8417974710464478
2009-08-14,0.03074712958186865,0.04455955699086189,0.013812427408993244,0.9416280388832092
2009-08-17,0.0,0.0,0.0,0.0
2009-08-18,0.0,0.0,0.0,0.0
2009-08-19,0.1999676525592804,0.21237456798553467,0.012406915426254272,0.7752185463905334
2009-08-20,0.0,0.0,0.0,0.0
2009-08-21,0.0,0.0,0.0,0.0
2009-08-24,0.0,0.0,0.0,0.0
2009-08-25,0.0,0.0,0.0,0.0
2009-08-26,0.0,0.0,0.0,0.0
2009-08-27,0.0,0.0,0.0,0.0
2009-08-28,0.0,0.0,0.0,0.0
2009-08-31,-0.0409809947013855,0.028188243508338928,0.06916923820972443,0.9026424884796143
2009-09-01,-0.035969024524092674,0.0276909489184618,0.06365997344255447,0.9086490273475647
2009-09-02,-0.2634608894586563,0.04850967228412628,0.3119705617427826,0.6395196914672852
2009-09-03,0.0,0.0,0.0,0.0
2009-09-04,0.0,0.0,0.0,0.0
2009-09-07,0.0,0.0,0.0,0.0
2009-09-08,0.8055975493043661,0.8169077038764954,0.01131015457212925,0.17178213596343994
2009-09-09,0.026319196447730064,0.05428510531783104,0.027965908870100975,0.9177490472793579
2009-09-10,-0.02051280252635479,0.02472165785729885,0.04523446038365364,0.9300438761711121
2009-09-11,-0.2729346230626106,0.22025069035589695,0.4931853134185076,0.28656393848359585
2009-09-14,-0.07220379263162613,0.02373286336660385,0.09593665599822998,0.8803304433822632
2009-09-15,0.0,0.0,0.0,0.0
2009-09-16,-0.02175668068230152,0.021050577983260155,0.042807258665561676,0.9361421465873718
2009-09-17,0.0,0.0,0.0,0.0
2009-09-18,-0.5274804085493088,0.1707262545824051,0.6982066631317139,0.13106709718704224
2009-09-21,0.0,0.0,0.0,0.0
2009-09-22,0.4642159240320325,0.4952874816954136,0.0310715576633811,0.4736409895122051
2009-09-23,0.5150446370244026,0.5314639806747437,0.016419343650341034,0.4521167278289795
2009-09-24,0.0,0.0,0.0,0.0
2009-09-25,-0.0741483811289072,0.023999584838747978,0.09814796596765518,0.8778524398803711
